time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()',,,pid,500-4-1
40:05.1,26.61654022, 'on', 'on',26.50587315, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:05.4,26.66947977, 'on', 'on',26.57242796, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:05.7,26.73571004, 'on', 'on',26.65250556, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:06.0,26.78873861, 'on', 'on',26.71929566, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:06.3,26.84185679, 'on', 'on',26.81296921, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:06.6,26.89497498, 'on', 'on',26.8799977, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:06.8,26.9481834, 'on', 'on',26.96064932, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:07.2,26.98812358, 'on', 'on',27.04130094, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:07.4,27.02813211, 'on', 'on',27.10869289, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:07.7,27.08152279, 'on', 'on',27.18963718, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:07.9,27.13500553, 'on', 'on',27.2572754, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:08.2,27.18848826, 'on', 'on',27.32491362, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:08.5,27.25551603, 'on', 'on',27.40645482, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:08.8,27.32254379, 'on', 'on',27.48799601, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:09.0,27.40318851, 'on', 'on',27.56968887, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:09.4,27.47045108, 'on', 'on',27.63782938, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:09.7,27.53783222, 'on', 'on',27.71982856, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:09.9,27.60521337, 'on', 'on',27.81558497, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:10.2,27.65926154, 'on', 'on',27.88424101, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:10.4,27.72688224, 'on', 'on',27.96670719, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:10.6,27.76752693, 'on', 'on',28.03549423, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:10.8,27.8353904, 'on', 'on',28.13198187, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:11.1,27.88972989, 'on', 'on',28.20103346, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:11.4,27.94406938, 'on', 'on',28.28413667, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:11.7,27.98486069, 'on', 'on',28.35345628, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:11.9,28.05309443, 'on', 'on',28.43688428, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:12.2,28.12132816, 'on', 'on',28.52031227, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:12.4,28.16234312, 'on', 'on',28.57603967, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:12.7,28.23082784, 'on', 'on',28.67385365, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:13.0,28.31308589, 'on', 'on',28.75794404, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:13.3,28.40914314, 'on', 'on',28.84203443, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:13.5,28.46418543, 'on', 'on',28.91232007, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:13.7,28.51922772, 'on', 'on',28.99674818, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:14.0,28.60194666, 'on', 'on',29.1095481, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:14.2,28.65719584, 'on', 'on',29.18026142, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:14.5,28.72645386, 'on', 'on',29.25111918, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:14.7,28.78191269, 'on', 'on',29.3362361, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:15.1,28.83737152, 'on', 'on',29.42152804, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:15.3,28.92071946, 'on', 'on',29.50699616, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:15.6,28.99037585, 'on', 'on',29.57844117, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:15.8,29.06003224, 'on', 'on',29.66426511, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:16.1,29.11591883, 'on', 'on',29.75026872, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:16.4,29.18584525, 'on', 'on',29.83645316, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:16.6,29.26983913, 'on', 'on',29.9083488, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:16.9,29.3259439, 'on', 'on',29.98039662, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:17.1,29.39628215, 'on', 'on',30.06713075, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:17.4,29.4666204, 'on', 'on',30.15405053, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:17.7,29.55127763, 'on', 'on',30.24115717, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:18.1,29.62189503, 'on', 'on',30.31382381, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:18.4,29.69265341, 'on', 'on',30.41577872, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:18.7,29.76341179, 'on', 'on',30.5032628, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:18.9,29.84875026, 'on', 'on',30.60588698, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:19.2,29.93408872, 'on', 'on',30.6939466, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:19.5,30.00542048, 'on', 'on',30.79702437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:19.8,30.07675224, 'on', 'on',30.90010214, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:20.1,30.14822975, 'on', 'on',30.98874878, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:20.3,30.24850504, 'on', 'on',31.10721072, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:20.6,30.32042567, 'on', 'on',31.19645614, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:20.8,30.40682063, 'on', 'on',31.28570156, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:21.0,30.47889094, 'on', 'on',31.36032546, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:21.3,30.56546613, 'on', 'on',31.46503881, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:21.6,30.63768714, 'on', 'on',31.55489503, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:21.7,30.71021255, 'on', 'on',31.64516524, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:22.0,30.76829397, 'on', 'on',31.72047686, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:22.3,30.84112791, 'on', 'on',31.81095616, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:22.6,30.91396184, 'on', 'on',31.90164593, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:22.9,30.98695158, 'on', 'on',31.97748549, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:23.1,31.05994133, 'on', 'on',32.06860044, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:23.3,31.13324585, 'on', 'on',32.14479787, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:23.6,31.20655037, 'on', 'on',32.23634372, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:23.9,31.26538475, 'on', 'on',32.3281072, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:24.1,31.33900829, 'on', 'on',32.42008976, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:24.4,31.41279296, 'on', 'on',32.51229289, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:24.7,31.50143232, 'on', 'on',32.60471807, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:24.9,31.57554251, 'on', 'on',32.69736679, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:25.1,31.66457382, 'on', 'on',32.79024057, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:25.4,31.73884841, 'on', 'on',32.88334094, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:25.7,31.79833385, 'on', 'on',32.96101887, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:25.9,31.8729406, 'on', 'on',33.05457701, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:26.1,31.94771512, 'on', 'on',33.14836638, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:26.4,32.03774971, 'on', 'on',33.24238854, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:26.7,32.11286318, 'on', 'on',33.33664509, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:26.9,32.18797665, 'on', 'on',33.41528975, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:27.1,32.26309012, 'on', 'on',33.52567041, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:27.4,32.33854716, 'on', 'on',33.62063973, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:27.7,32.41417774, 'on', 'on',33.6998804, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:27.9,32.45966044, 'on', 'on',33.76335293, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:28.1,32.52037456, 'on', 'on',33.84299776, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:28.4,32.59635577, 'on', 'on',33.95478832, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:28.7,32.7029791, 'on', 'on',34.03484288, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:28.9,32.77931573, 'on', 'on',34.09896876, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:29.1,32.87124408, 'on', 'on',34.21162873, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:29.4,32.96317243, 'on', 'on',34.32428871, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:29.7,33.05531845, 'on', 'on',34.42123187, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:29.9,33.13219738, 'on', 'on',34.4860293, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:30.1,33.20944407, 'on', 'on',34.56713322, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:30.4,33.30225207, 'on', 'on',34.68098073, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:30.7,33.36427235, 'on', 'on',34.76273189, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:30.9,33.42629263, 'on', 'on',34.84448304, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:31.1,33.50410049, 'on', 'on',34.92645296, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:31.4,33.58190835, 'on', 'on',35.04152141, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:31.7,33.64438221, 'on', 'on',35.14028338, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:31.9,33.69129475, 'on', 'on',35.20630174, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:32.2,33.76967547, 'on', 'on',35.28916213, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:32.4,33.84805619, 'on', 'on',35.38873115, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:32.7,33.92682545, 'on', 'on',35.48857299, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:32.9,34.00559472, 'on', 'on',35.55531629, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:33.2,34.08456027, 'on', 'on',35.65570954, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:33.4,34.16352583, 'on', 'on',35.7899418, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:33.6,34.22693547, 'on', 'on',35.8908943, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:33.9,34.32229098, 'on', 'on',35.99212941, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:34.2,34.38602129, 'on', 'on',36.11073729, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:34.5,34.44975159, 'on', 'on',36.22934518, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:34.7,34.52971932, 'on', 'on',36.33144025, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:34.9,34.62580395, 'on', 'on',36.39969631, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:35.2,34.73833583, 'on', 'on',36.48513884, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:35.4,34.81892182, 'on', 'on',36.55359013, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:35.7,34.915751, 'on', 'on',36.63977268, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:35.9,35.01258018, 'on', 'on',36.72595524, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:36.2,35.10991448, 'on', 'on',36.81238803, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:36.4,35.20750403, 'on', 'on',36.91625933, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:36.7,35.27273407, 'on', 'on',37.00294418, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:36.9,35.35437987, 'on', 'on',37.12466096, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:37.2,35.41978248, 'on', 'on',37.21211298, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:37.4,35.50164474, 'on', 'on',37.31721184, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:37.7,35.55089229, 'on', 'on',37.40492332, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:38.0,35.61681998, 'on', 'on',37.49289615, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:38.3,35.71597939, 'on', 'on',37.59862228, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:38.6,35.81540699, 'on', 'on',37.70498492, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:38.9,35.91483459, 'on', 'on',37.79375338, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:39.2,36.0145323, 'on', 'on',37.90076193, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:39.5,36.13100594, 'on', 'on',38.00777048, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:39.8,36.23124971, 'on', 'on',38.15132634, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:40.1,36.31513099, 'on', 'on',38.27712891, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:40.4,36.38232834, 'on', 'on',38.36726302, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:40.7,36.46644208, 'on', 'on',38.51215449, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:41.0,36.5678017, 'on', 'on',38.62115903, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:41.3,36.66944535, 'on', 'on',38.78544268, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:41.6,36.77137507, 'on', 'on',38.89547915, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:41.9,36.85643556, 'on', 'on',39.00551562, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:42.2,36.97586009, 'on', 'on',39.13409647, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:42.5,37.09562449, 'on', 'on',39.22652408, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:42.8,37.18141324, 'on', 'on',39.35634099, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:43.2,37.2848049, 'on', 'on',39.4496649, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:43.5,37.37108807, 'on', 'on',39.5429888, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:43.7,37.47477857, 'on', 'on',39.65516042, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:44.0,37.57907334, 'off', 'on',39.78666976, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:44.4,37.68367359, 'off', 'on',39.91861035, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:44.7,37.78827384, 'off', 'on',40.01316163, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:45.0,37.87582522, 'on', 'on',40.12718856, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:45.4,37.99876287, 'on', 'on',40.27973533, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:45.7,38.10429319, 'on', 'on',40.43279234, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:46.0,38.19262825, 'on', 'on',40.54796724, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:46.3,38.29910954, 'on', 'on',40.66353077, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:46.6,38.42352657, 'on', 'on',40.81814248, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:46.9,38.5303296, 'on', 'on',40.93449242, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:47.2,38.61973714, 'on', 'on',41.05164118, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:47.5,38.72719091, 'on', 'on',41.16919408, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:47.8,38.85313213, 'on', 'on',41.30657831, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:48.0,38.94336538, 'on', 'on',41.44443968, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:48.3,39.01566289, 'off', 'on',41.54325288, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:48.7,39.12444784, 'off', 'on',41.70219384, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:49.0,39.21524202, 'off', 'on',41.82181616, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:49.2,39.30631986, 'off', 'on',41.94186234, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:49.5,39.37952513, 'off', 'on',42.04207719, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:49.8,39.48968217, 'off', 'on',42.14264953, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:50.1,39.59983922, 'on', 'on',42.24322187, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:50.4,39.71069816, 'on', 'on',42.34488412, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:50.7,39.82155711, 'on', 'on',42.44654637, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:51.0,39.93277106, 'on', 'on',42.54857784, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:51.3,40.02559708, 'on', 'on',42.67124018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:51.6,40.11902394, 'on', 'on',42.79435105, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:51.8,40.2124508, 'on', 'on',42.938246, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:52.2,40.26868833, 'on', 'on',43.02092327, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:52.5,40.3627254, 'off', 'on',43.14540201, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:52.7,40.45707116, 'off', 'on',43.27034426, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:53.0,40.55141691, 'off', 'on',43.39575387, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:53.3,40.64638729, 'off', 'on',43.50045633, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:53.6,40.74135768, 'off', 'on',43.58437471, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:54.0,40.8747621, 'off', 'on',43.71073075, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:54.3,40.97036697, 'off', 'on',43.81662611, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:54.6,41.06629284, 'off', 'on',43.92292579, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:54.9,41.18159905, 'on', 'on',44.00812726, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:55.2,41.258728, 'on', 'on',44.09332874, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:55.4,41.37481692, 'on', 'on',44.24329968, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
40:55.8,41.4524718, 'on', 'on',44.35083297, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,,,
