time,temp1, 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()',,20.60263787,7.35436
05:35.9,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:36.1,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:36.4,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:36.6,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:36.9,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:37.1,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:37.4,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:37.6,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:37.9,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:38.1,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:38.4,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:38.6,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:38.9,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:39.1,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:39.4,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:39.6,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:39.8,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:40.1,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:40.4,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:40.6,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:40.9,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:41.1,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:41.4,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:41.6,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:41.8,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:42.1,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:42.3,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:42.6,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:42.8,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:43.1,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:43.4,20.73089315, 'off',0,20.27400678, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:43.6,20.73089315, 'off',0,20.28819672, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:43.9,20.73089315, 'off',0,20.30238665, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:44.1,20.73089315, 'off',0,20.30238665, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:44.3,20.73089315, 'off',0,20.30238665, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:44.6,20.73089315, 'off',0,20.31657658, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:44.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:45.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:45.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:45.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:45.8,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:46.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:46.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:46.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:46.8,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:47.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:47.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:47.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:47.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:48.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:48.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:48.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:48.8,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:49.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:49.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:49.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:49.8,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:50.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:50.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:50.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:50.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:51.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:51.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:51.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:51.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:52.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:52.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:52.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:52.8,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:53.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:53.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:53.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:53.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:54.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:54.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:54.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:54.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:55.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:55.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:55.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:56.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:56.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:56.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:56.8,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:57.0,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:57.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:57.5,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:57.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:57.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:58.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:58.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:58.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:58.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:59.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:59.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
05:59.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
05:59.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:00.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:00.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:00.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:00.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:01.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:01.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:01.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:01.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:02.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:02.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:02.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:02.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:03.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:03.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:03.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:03.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:04.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:04.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:04.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:04.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:05.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:05.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:05.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:05.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:06.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:06.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:06.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:06.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:07.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:07.4,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:07.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:07.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:08.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:08.5,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,0.03408463
06:08.7,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,0.128253152,3.762785555
06:08.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-19.55476332,-24.86428869, 'Steady',,0.128253152,0.03408463
06:09.2,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
06:09.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
06:09.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
06:10.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
06:10.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
06:10.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
06:10.9,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
06:11.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
06:11.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
06:11.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
06:11.8,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
06:12.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
06:12.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
06:12.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
06:12.8,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
06:13.1,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
06:13.3,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,3.762785555
06:13.6,20.73089315, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,0.128253152,0.03408463
