time,'Heater 1: T (C)', 'Heater 2: T (C)', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)'
47:08.0,3915.6,3897,3896,3891.8,3913.2,3896
47:08.4,3915.6,3896.8,3896,3892.4,3913.4,3896
47:08.8,3915.6,3897,3896,3892.4,3913.4,3896
47:09.3,3915.8,3896.8,3896,3892.2,3913.4,3896
47:09.7,3915.8,3897,3896,3892,3913.8,3896
47:10.1,3915.4,3897,3896,3891.4,3914,3896
47:10.6,3915.2,3896.8,3896,3892,3914,3896
47:11.0,3914.8,3896.6,3896,3891.4,3914.2,3896
47:11.5,3914.6,3896.4,3896,3891.2,3914,3896
47:11.9,3914.4,3896.4,3896,3890.8,3914.2,3896
47:12.3,3914.4,3896.6,3896,3890.6,3914,3896
47:12.7,3914.4,3896.6,3896,3891,3914.2,3896
47:13.2,3914.4,3896.8,3896,3891.2,3914,3896
47:13.6,3914.6,3896.8,3896,3891.6,3914,3896
47:14.0,3915,3896.6,3896,3892.2,3914,3896
47:14.4,3915.4,3896.8,3896,3892.2,3914,3896
47:14.9,3915.6,3897,3896,3892.4,3914.4,3896
47:15.3,3915.8,3897,3896,3893,3914,3896
47:15.7,3915.8,3897,3896,3893,3914.2,3896
47:16.2,3915.6,3896.8,3896,3893,3914.4,3896
47:16.6,3915.6,3896.8,3896,3892.8,3914.4,3896
47:17.0,3915.4,3896.8,3896,3892.4,3914.8,3896
47:17.5,3915.2,3896.8,3896,3892.4,3914.6,3896
47:17.9,3915,3896.8,3896,3892.4,3914.2,3896
47:18.3,3915,3896.8,3896,3892,3914.4,3896
47:18.7,3915,3896.6,3896,3892.2,3914.4,3896
47:19.2,3915,3896.6,3896,3892.2,3914.4,3896
47:19.6,3915.2,3896.8,3896,3892.4,3914.4,3896
47:20.0,3915.4,3896.8,3896,3892.6,3914.6,3896
47:20.4,3915.4,3896.6,3896,3892.8,3914.2,3896
47:20.9,3915.8,3896.6,3896,3893,3913.8,3896
47:21.3,3916,3896.6,3896,3893.2,3913.4,3896
47:21.7,3916.2,3896.6,3896,3893.2,3914.6,3896
47:22.1,3916.4,3896.6,3896,3893.2,3915,3896
47:22.6,3916.8,3897.2,3896,3893.2,3913.8,3896
47:23.0,3916.6,3897,3896,3893,3914,3896
47:23.4,3916,3896.6,3896,3892.8,3913.8,3896
47:23.9,3916,3896.6,3896,3892.8,3913.8,3896
47:24.3,3916.4,3896.8,3896,3892.8,3913.4,3896
47:24.7,3916.4,3896.8,3896,3892.6,3913.8,3896
47:25.2,3916.4,3896.8,3896,3892.6,3913.4,3896
47:25.6,3916.2,3897,3896,3892.8,3913.2,3896
47:26.0,3916.2,3897,3896,3893,3912.6,3896
47:26.4,3915.8,3897,3896,3892.8,3913,3896
47:26.9,3916,3897,3896,3893.2,3913,3896
47:27.3,3916,3897,3896,3893.4,3913,3896
47:27.7,3916,3897,3896,3893.4,3913,3896
47:28.2,3915.6,3897,3896,3892.8,3913.6,3896
47:28.6,3915.6,3897,3896,3892.6,3913.6,3896
47:29.0,3915.6,3896.8,3896,3892.6,3913.6,3896
47:29.4,3915.6,3896.8,3896,3892,3913.8,3896
47:29.9,3915.4,3896.8,3896,3891.6,3913.8,3896
47:30.3,3915.4,3896.6,3896,3891.8,3914,3896
47:30.7,3915.2,3896.8,3896,3891.4,3914.2,3896
47:31.2,3915.2,3896.8,3896,3891.4,3913.8,3896
47:31.6,3915.2,3896.8,3896,3891.6,3913.6,3896
47:32.0,3915.2,3896.6,3896,3891.6,3913.2,3896
47:32.5,3915,3897,3896,3891.6,3913,3896
47:32.9,3915,3897,3896,3891.6,3913.2,3896
47:33.3,3915,3896.8,3896,3891.8,3913.2,3896
47:33.8,3915,3896.4,3896,3891.8,3913,3896
47:34.2,3915.4,3896.6,3896,3892,3912.4,3896
47:34.6,3915.4,3896.4,3896,3892.2,3912.4,3896
47:35.1,3916,3896.6,3896,3892.2,3912,3896
47:35.5,3915.4,3896.4,3896,3892.6,3912.2,3896
47:35.9,3916,3896.6,3896,3893,3911.8,3896
47:36.4,3916.8,3896.6,3896,3893,3911.6,3896
47:36.8,3916.8,3896.8,3896,3892.8,3911.8,3896
47:37.2,3916.6,3897,3896,3892.8,3911.6,3896
47:37.6,3916,3897,3896,3892.8,3911.8,3896
47:38.1,3915.4,3897,3896,3892.2,3912.4,3896
47:38.5,3915.4,3897,3896,3892,3912.4,3896
47:38.9,3915.4,3897,3896,3892.2,3912.4,3896
47:39.3,3916,3897,3896,3892.2,3912.4,3896
47:40.7,3915.8,3897,3896,3891.6,3912.6,3896
47:41.1,3915.6,3897,3896,3892,3912.6,3896
47:41.6,3916.4,3897,3896,3892.4,3912.2,3896
47:42.0,3916.6,3897,3896,3892.6,3912.2,3896
47:42.4,3916.6,3897,3896,3892,3913.4,3896
47:42.9,3916.6,3897,3896,3892.6,3913,3896
47:43.3,3916.6,3896.8,3896,3892.6,3912,3896
47:43.7,3916,3896.6,3896,3892.2,3913.2,3896
47:44.1,3916,3896.6,3896,3892.2,3913.2,3896
47:44.5,3915.6,3896.6,3896,3892.2,3913,3896
47:44.9,3915,3896.4,3896,3891.8,3914.4,3896
47:45.4,3915,3896.6,3896,3892,3914.4,3896
47:45.8,3914.8,3896.8,3896,3891.8,3913.4,3896
47:46.2,3915.2,3896.8,3896,3892.4,3912,3896
47:46.6,3915.6,3896.8,3896,3892.4,3912,3896
47:47.0,3915.6,3896.8,3896,3892.2,3912.2,3896
47:47.5,3916.2,3897,3896,3892.6,3911.6,3896
47:47.9,3916,3896.8,3896,3892.6,3911.6,3896
47:48.3,3916,3896.8,3896,3893,3912,3896
47:48.7,3916,3896.8,3896,3892.6,3911.8,3896
47:49.1,3915.8,3896.6,3896,3892.4,3912.2,3896
47:49.6,3915.8,3896.4,3896,3892.4,3912.4,3896
47:50.0,3915.2,3896.2,3896,3891.8,3913,3896
47:50.4,3914.6,3896,3896,3891.6,3913.4,3896
47:50.8,3914.8,3896.2,3896,3892,3913.8,3896
47:51.3,3914.8,3896.2,3896,3892,3913.8,3896
47:51.7,3914.6,3896.2,3896,3891.8,3914,3896
47:52.1,3914.4,3896,3896,3891.8,3914,3896
47:52.5,3914.6,3896.2,3896,3892.2,3914,3896
47:52.9,3914.8,3896.4,3896,3892,3913.8,3896
47:53.4,3915.4,3896.4,3896,3892.2,3913.2,3896
47:53.8,3915.2,3896.4,3896,3892.2,3912.6,3896
47:54.2,3915.4,3896.4,3896,3892.2,3912.6,3896
47:54.6,3915.2,3896.4,3896,3892.4,3912.4,3896
47:55.0,3914.8,3896.4,3896,3892.2,3913,3896
47:55.5,3915,3896.4,3896,3892.2,3912.8,3896
47:55.9,3915.2,3896.6,3896,3892,3912.8,3896
47:56.3,3915.2,3896.6,3896,3891.6,3913.2,3896
47:56.7,3915.2,3896.6,3896,3891.8,3913.2,3896
47:57.1,3914.8,3896.6,3896,3891.4,3913.2,3896
47:57.6,3915,3896.6,3896,3891.4,3913.6,3896
47:58.0,3915,3896.6,3896,3891.2,3913.8,3896
47:58.4,3915.2,3896.6,3896,3891.2,3913.8,3896
47:58.8,3915.6,3896.6,3896,3891.6,3912.8,3896
47:59.2,3915.6,3896.6,3896,3891.4,3912.6,3896
47:59.7,3915.8,3896.4,3896,3891.4,3912.6,3896
48:00.1,3915.8,3896.2,3896,3891.6,3912.8,3896
48:00.5,3915.4,3896,3896,3891.4,3913.4,3896
48:00.9,3915.4,3896.2,3896,3891.4,3913.8,3896
48:01.3,3915.6,3896.2,3896,3891.6,3913.6,3896
48:01.8,3915.4,3896.4,3896,3891.4,3913.4,3896
48:02.2,3915.2,3896.4,3896,3891.4,3914,3896
48:02.6,3915.2,3896.2,3896,3891.4,3914,3896
48:03.0,3915.4,3896.4,3896,3891.6,3914.2,3896
48:03.5,3915.4,3896.6,3896,3891.8,3914.6,3896
48:03.9,3915,3896.8,3896,3891.4,3913.8,3896
48:04.4,3914.8,3896.8,3896,3891,3913.8,3896
48:04.8,3915,3896.6,3896,3891.2,3914.2,3896
48:05.3,3915,3896.8,3896,3891.2,3914,3896
48:05.7,3915.2,3896.6,3896,3891.4,3914.2,3896
48:06.1,3915.4,3896.6,3896,3891.6,3913.4,3896
48:06.5,3916,3897,3896,3891.6,3913.4,3896
48:06.9,3916,3896.8,3896,3891.8,3914,3896
48:07.4,3915.8,3896.8,3896,3892.2,3913.2,3896
48:07.8,3916.2,3897,3896,3892.4,3913.2,3896
48:08.2,3916.2,3897,3896,3892.6,3913.4,3896
48:08.6,3916.2,3897,3896,3892.6,3913.4,3896
48:09.0,3915.4,3896.6,3896,3892.6,3913.6,3896
48:09.5,3915.6,3896.6,3896,3892.8,3913.2,3896
48:09.9,3915.2,3896.6,3896,3892.4,3913.4,3896
48:10.3,3915.2,3896.6,3896,3892.2,3913.6,3896
48:10.7,3915.4,3896.4,3896,3892.2,3913.6,3896
48:11.2,3915.4,3896.2,3896,3891.8,3913.6,3896
48:11.6,3915.2,3896,3896,3891.6,3914.2,3896
48:12.0,3915.2,3896,3896,3891.4,3914.6,3896
48:12.4,3915.2,3896.2,3896,3891.4,3914.6,3896
48:12.8,3915.4,3896.2,3896,3891.4,3914.4,3896
48:13.3,3915.2,3896.2,3896,3891.4,3914.4,3896
48:13.7,3915.2,3896,3896,3891.8,3914.4,3896
48:14.1,3915,3896,3896,3891.8,3914.2,3896
48:14.6,3915,3896.2,3896,3892.2,3913.4,3896
48:15.0,3914.8,3896.2,3896,3892.2,3913.6,3896
48:15.4,3915,3896.2,3896,3892.8,3912.6,3896
48:16.6,3915.2,3896.4,3896,3893.2,3912,3896
48:17.1,3916,3896.4,3896,3893.4,3911.8,3896
48:17.5,3915.6,3896.4,3896,3893,3912.2,3896
48:18.0,3916.2,3896.6,3896,3893,3911.8,3896
48:18.4,3916.2,3896.8,3896,3892.6,3911.8,3896
48:18.9,3916,3896.6,3896,3892.6,3911.8,3896
48:19.3,3915.4,3896.6,3896,3892.4,3912,3896
48:19.7,3915.4,3896.6,3896,3892.4,3912,3896
48:20.2,3915,3896.8,3896,3892,3912.4,3896
48:20.6,3914.2,3896.6,3896,3891.6,3912.6,3896
48:21.0,3914.2,3896.6,3896,3891.2,3912.6,3896
48:21.4,3914.4,3896.8,3896,3891.6,3912.4,3896
48:21.9,3914.4,3896.8,3896,3891.2,3912.6,3896
48:22.3,3914.4,3896.8,3896,3891.4,3912.8,3896
48:22.8,3914.4,3896.8,3896,3891.6,3912.6,3896
48:23.2,3914.4,3896.6,3896,3891.6,3912.4,3896
48:23.6,3914.4,3896.6,3896,3891.8,3912.2,3896
48:24.1,3914.8,3896.4,3896,3892.4,3911.8,3896
48:24.5,3914.8,3896.4,3896,3892.4,3911.8,3896
48:24.9,3914.8,3896.4,3896,3892.4,3912,3896
48:25.3,3914.6,3896.4,3896,3892.2,3912.4,3896
48:25.8,3914.6,3896.2,3896,3892.6,3912.4,3896
48:26.2,3914.8,3896.2,3896,3892.6,3912.2,3896
48:26.6,3914.8,3896.2,3896,3892,3912.6,3896
48:27.0,3915.2,3896.4,3896,3891.8,3912.6,3896
48:27.5,3915.8,3896.6,3896,3891.6,3912.4,3896
48:27.9,3916,3897,3896,3891.2,3912.6,3896
48:28.3,3916,3897,3896,3891.4,3912.8,3896
48:28.8,3916,3896.8,3896,3891.4,3912.4,3896
48:29.2,3915.8,3896.8,3896,3891,3912.4,3896
48:29.6,3915.8,3896.8,3896,3891,3912.4,3896
48:30.1,3915,3896.4,3896,3890.8,3912.8,3896
48:30.5,3915,3896.6,3896,3890.8,3913,3896
48:30.9,3915,3896.6,3896,3890.8,3913,3896
48:31.3,3915,3896.6,3896,3890.8,3913,3896
48:31.8,3914.6,3896.4,3896,3891.2,3913.4,3896
48:32.2,3915,3896.6,3896,3891.2,3913,3896
48:32.6,3915,3896.8,3896,3891.6,3913,3896
48:33.2,3915,3896.8,3896,3891.6,3913.2,3896
48:33.6,3915,3897,3896,3891.8,3912.8,3896
48:34.0,3915.2,3897,3896,3891.8,3912.8,3896
48:34.4,3915.4,3897,3896,3891.8,3912.8,3896
48:34.9,3915.6,3897,3896,3892,3912.6,3896
48:35.3,3915,3896.8,3896,3892.4,3912.6,3896
48:35.7,3915,3897,3896,3892.2,3912.2,3896
48:36.2,3914.8,3896.8,3896,3892,3912.6,3896
48:36.6,3915,3896.8,3896,3891.6,3913,3896
48:37.0,3915,3896.6,3896,3892.2,3912.6,3896
48:37.5,3915,3896.4,3896,3891.8,3912.6,3896
48:37.9,3915.4,3896.4,3896,3892,3912.2,3896
48:38.4,3915.4,3896.4,3896,3892,3912.2,3896
48:38.8,3915.4,3896.4,3896,3891.8,3912.2,3896
48:39.2,3915.4,3896.4,3896,3891.8,3912,3896
48:39.7,3915.2,3896.2,3896,3892,3912.2,3896
48:40.1,3915.4,3896.4,3896,3891.8,3912.2,3896
48:40.5,3915.4,3896.4,3896,3891.8,3912.2,3896
48:41.0,3915.4,3896.8,3896,3891.8,3912.4,3896
48:41.4,3915.4,3896.8,3896,3892,3912.6,3896
48:41.8,3914.8,3896.4,3896,3891.8,3913,3896
48:42.2,3914.6,3896.2,3896,3892,3913,3896
48:42.7,3914.4,3896.6,3896,3891.6,3913.6,3896
48:43.1,3914.4,3896.8,3896,3891.6,3914.4,3896
48:43.5,3914.6,3896.8,3896,3891.4,3915,3896
48:44.0,3914.4,3896.4,3896,3891.4,3915.2,3896
48:44.4,3914.2,3896.2,3896,3891.4,3915.2,3896
48:44.8,3914.2,3896.2,3896,3891.4,3915.2,3896
48:45.2,3914,3896.2,3896,3891,3914.8,3896
48:45.7,3914,3896.4,3896,3891.2,3914,3896
48:46.1,3914.2,3896.6,3896,3891.2,3913.4,3896
48:46.6,3914.2,3896.6,3896,3890.8,3912.8,3896
48:47.0,3914,3896.4,3896,3890.6,3912.8,3896
48:47.4,3914,3896.6,3896,3890.4,3912.8,3896
48:47.9,3914.8,3896.8,3896,3891.2,3912.2,3896
48:48.3,3914.8,3896.8,3896,3891.6,3912.4,3896
48:48.7,3914.4,3896.8,3896,3891.2,3912.6,3896
48:49.2,3914.4,3896.8,3896,3891.4,3913,3896
48:49.6,3915,3896.8,3896,3891.4,3912.8,3896
48:50.0,3914.4,3896.6,3896,3891,3913.2,3896
48:50.4,3914.4,3896.4,3896,3891,3913,3896
48:50.9,3914.6,3896.6,3896,3891,3913,3896
48:51.3,3915,3896.6,3896,3891.4,3912.6,3896
48:51.7,3914.8,3896.4,3896,3891.4,3912.6,3896
48:52.1,3915.4,3896.8,3896,3891.4,3912.6,3896
48:52.5,3915.6,3896.6,3896,3891.8,3912.6,3896
48:52.9,3916,3896.8,3896,3892,3912.4,3896
48:53.4,3915.6,3896.8,3896,3891.8,3913,3896
48:53.8,3915.6,3896.8,3896,3892,3912.8,3896
48:54.2,3915.8,3896.8,3896,3892,3913.4,3896
48:54.6,3916.2,3896.8,3896,3892,3912.6,3896
48:55.1,3915.8,3896.8,3896,3892,3913.2,3896
48:55.5,3916,3897,3896,3892,3913.4,3896
48:55.9,3915.6,3896.8,3896,3892,3913.8,3896
48:56.4,3915.2,3896.6,3896,3892,3913.8,3896
48:56.8,3915.4,3896.6,3896,3892,3913.6,3896
48:57.2,3915.4,3896.6,3896,3891.8,3913.4,3896
48:57.7,3915.2,3896.6,3896,3891.6,3913.2,3896
48:58.1,3915.6,3896.8,3896,3891.6,3912.4,3896
48:58.5,3914.8,3896.8,3896,3891.6,3912.4,3896
48:58.9,3915,3896.8,3896,3891.4,3912.2,3896
48:59.4,3914.4,3896.6,3896,3891.4,3912.4,3896
48:59.8,3914.6,3896.6,3896,3891.2,3912.4,3896
49:00.2,3914.8,3896.8,3896,3891.2,3912.8,3896
49:00.6,3914.8,3896.8,3896,3891,3913,3896
49:01.1,3914.8,3896.8,3896,3891.2,3913,3896
49:01.6,3915.2,3897,3896,3891.6,3912.6,3896
49:02.0,3914.8,3896.8,3896,3891.2,3913,3896
49:02.4,3915.2,3896.8,3896,3891.2,3913,3896
49:02.9,3915.2,3896.6,3896,3891.2,3913.2,3896
49:03.3,3915.4,3896.8,3896,3891.6,3913.2,3896
49:03.7,3915.4,3896.8,3896,3891.6,3913.6,3896
49:04.2,3915.4,3896.8,3896,3891.8,3913.8,3896
49:04.6,3915.4,3896.8,3896,3892,3914.2,3896
49:05.0,3915.6,3896.6,3896,3891.8,3913.8,3896
49:05.4,3915.4,3896.6,3896,3891.2,3914,3896
49:05.9,3915.4,3896.8,3896,3891.8,3914,3896
49:06.3,3915.4,3896.8,3896,3891.2,3913.8,3896
49:06.8,3915.6,3897,3896,3891.2,3913,3896
49:07.2,3915.4,3897,3896,3891.2,3913.2,3896
49:07.6,3915.4,3897,3896,3891.4,3913.2,3896
49:08.1,3915.6,3897.2,3896,3891.6,3912.8,3896
49:08.5,3915.4,3897.2,3896,3891.6,3912.8,3896
49:08.9,3915.2,3897.4,3896,3892.2,3912.6,3896
49:09.4,3915.4,3897.4,3896,3892.6,3912.2,3896
49:09.8,3915.6,3897.4,3896,3892.4,3912,3896
49:10.2,3915.4,3897.2,3896,3892.4,3912.6,3896
49:10.6,3915.2,3896.8,3896,3892.4,3913.8,3896
49:11.0,3915.4,3896.6,3896,3892.4,3913.4,3896
49:11.5,3915.4,3896.6,3896,3892.4,3912.2,3896
49:11.9,3915.2,3896.6,3896,3891.8,3913.2,3896
49:12.3,3915.2,3896.6,3896,3892.2,3912.4,3896
49:12.7,3915,3896.4,3896,3891.8,3912.6,3896
49:13.2,3914.6,3896.2,3896,3891.2,3913.6,3896
49:13.6,3914.6,3896.4,3896,3891.6,3913.6,3896
49:14.0,3914.6,3896.4,3896,3892,3913.2,3896
49:14.5,3914.6,3896.4,3896,3891.8,3913.2,3896
49:14.9,3914.6,3896.6,3896,3891.4,3913.4,3896
49:15.4,3914.8,3896.4,3896,3891.4,3914.2,3896
49:15.8,3914.4,3896.2,3896,3891.4,3913.8,3896
49:16.2,3914.2,3896,3896,3891.2,3913.8,3896
49:16.7,3914.6,3896,3896,3891.4,3913.8,3896
49:17.1,3914.4,3896,3896,3891.4,3913.2,3896
49:17.5,3914.4,3896,3896,3891.2,3913.4,3896
49:17.9,3914.8,3896,3896,3891.2,3913.4,3896
49:18.4,3914.8,3896,3896,3891.8,3913,3896
49:18.8,3914.8,3896,3896,3891.8,3913.2,3896
49:19.2,3914.8,3896,3896,3892,3913.2,3896
49:19.6,3915,3896,3896,3892.4,3912.8,3896
49:20.0,3915.2,3896,3896,3892.6,3913.2,3896
49:20.5,3915.4,3896,3896,3892.6,3913.2,3896
49:20.9,3915.4,3896,3896,3892.6,3913.2,3896
49:21.3,3915.4,3896,3896,3892.6,3913.8,3896
49:21.7,3915.4,3896.2,3896,3892.2,3914.2,3896
49:22.2,3915.2,3896.2,3896,3892,3914.6,3896
49:22.6,3915.6,3896.4,3896,3892,3913.8,3896
49:23.0,3916,3896.8,3896,3892,3913.2,3896
49:23.5,3915.6,3896.6,3896,3892,3913.6,3896
49:23.9,3915.2,3896.6,3896,3891.6,3913.6,3896
49:24.3,3915.2,3897,3896,3891.6,3913.6,3896
49:24.8,3915.8,3897.2,3896,3891.6,3913.4,3896
49:25.2,3916,3897.2,3896,3891.6,3913.4,3896
49:25.6,3916.6,3897,3896,3892,3913,3896
49:26.1,3916.4,3896.8,3896,3891.6,3912.6,3896
49:26.5,3916.6,3896.8,3896,3891.8,3912.4,3896
49:26.9,3916.2,3896.4,3896,3891.8,3912.8,3896
49:27.4,3916,3896.4,3896,3891.8,3912.6,3896
49:27.8,3916.4,3896.6,3896,3892.2,3913.2,3896
49:28.2,3915.6,3896.4,3896,3892.2,3913.4,3896
49:28.7,3915.2,3896.4,3896,3892.2,3913.4,3896
49:29.1,3915.8,3896.6,3896,3892.4,3912,3896
49:29.5,3915.4,3896.8,3896,3892.4,3912.4,3896
49:30.0,3915.6,3896.8,3896,3892.4,3912.8,3896
49:30.5,3915.4,3896.8,3896,3892,3913,3896
49:30.9,3915.4,3897,3896,3892,3912.4,3896
49:31.3,3916,3897,3896,3892.4,3912,3896
49:31.8,3916,3896.8,3896,3892.4,3912,3896
49:32.2,3916.6,3897.2,3896,3892.4,3911.8,3896
49:32.6,3916.4,3897,3896,3892,3912.4,3896
49:33.1,3915.8,3896.6,3896,3891.6,3912.8,3896
49:33.5,3916,3896.8,3896,3891.6,3912.6,3896
49:34.0,3916,3897.2,3896,3891.6,3912.4,3896
49:34.4,3916,3897,3896,3891.8,3912.4,3896
49:34.8,3915.8,3896.8,3896,3891.8,3912.4,3896
49:35.3,3915.6,3896.6,3896,3891.8,3912.4,3896
49:35.7,3915.6,3896.6,3896,3892.2,3912,3896
49:36.1,3915.2,3896.4,3896,3892,3912.2,3896
49:36.5,3915.2,3896.4,3896,3892.2,3912.2,3896
49:37.0,3915.2,3896.6,3896,3892.4,3912.4,3896
49:37.4,3915,3896.4,3896,3892.2,3913.2,3896
49:37.8,3914.8,3896.4,3896,3892.2,3913,3896
49:38.3,3914.8,3896.6,3896,3892.2,3913.2,3896
49:38.7,3914.8,3896.6,3896,3891.8,3913.4,3896
49:39.1,3914.6,3896.6,3896,3891.6,3913.4,3896
49:39.6,3914.6,3896.6,3896,3891.6,3913.4,3896
49:40.0,3915,3896.6,3896,3891.8,3912.8,3896
49:40.4,3915.4,3896.8,3896,3892,3912.2,3896
49:40.9,3915.4,3896.6,3896,3892,3912.2,3896
49:41.3,3915.6,3896.8,3896,3892,3911.8,3896
49:41.7,3915.8,3896.6,3896,3892.2,3912,3896
49:42.2,3915.8,3896.4,3896,3892,3912,3896
49:42.6,3915.4,3896.4,3896,3892.2,3912.2,3896
49:43.0,3915.4,3896.4,3896,3892.4,3912.8,3896
49:43.5,3915.2,3896.6,3896,3892,3913.6,3896
49:43.9,3915,3896.6,3896,3891.6,3913.8,3896
49:44.3,3914.8,3896.4,3896,3891.2,3913.8,3896
49:44.7,3914.6,3896.6,3896,3890.8,3913.6,3896
49:45.1,3914.4,3896.4,3896,3891,3914,3896
49:45.6,3914.4,3896.6,3896,3891,3914,3896
49:46.0,3914.6,3896.8,3896,3891,3914.2,3896
49:46.4,3914.4,3896.6,3896,3891,3915,3896
49:46.8,3914.6,3896.8,3896,3891,3914.8,3896
49:47.3,3914.8,3896.8,3896,3891.2,3913.6,3896
49:47.7,3915,3896.8,3896,3891.4,3913.6,3896
49:48.1,3915,3896.8,3896,3891.4,3914,3896
49:48.6,3915.2,3896.8,3896,3891.8,3914.2,3896
49:49.0,3915.2,3896.8,3896,3891.4,3914,3896
49:49.4,3915.2,3896.8,3896,3891.4,3914,3896
49:49.8,3915.6,3896.8,3896,3891.8,3913.8,3896
49:50.3,3915.6,3896.8,3896,3891.6,3913.2,3896
49:50.7,3915.6,3896.8,3896,3891.8,3913,3896
49:51.1,3914.8,3896.6,3896,3891.2,3913.2,3896
49:51.5,3914.6,3896.6,3896,3891.6,3913,3896
49:52.0,3915,3896.8,3896,3892,3912.8,3896
49:52.4,3914.8,3896.6,3896,3892,3912.8,3896
49:52.8,3915,3896.6,3896,3892.2,3912.8,3896
49:53.2,3915,3896.6,3896,3892.2,3912.8,3896
49:53.7,3914.8,3896.6,3896,3892,3912.8,3896
49:54.1,3915.2,3896.8,3896,3892.4,3912.8,3896
49:54.5,3915,3896.6,3896,3892.2,3913.2,3896
49:55.0,3915,3896.6,3896,3892.2,3913.4,3896
49:55.4,3914.8,3896.6,3896,3891.6,3913.6,3896
49:55.8,3914.4,3896.4,3896,3891.4,3913.8,3896
49:56.3,3915,3896.6,3896,3891.4,3913.8,3896
49:56.7,3914.8,3896.6,3896,3891,3913.6,3896
49:57.1,3914.4,3896.4,3896,3891,3913.6,3896
49:57.5,3914.8,3896.4,3896,3891.4,3913.4,3896
49:58.0,3914.8,3896.2,3896,3891.4,3913.4,3896
49:58.4,3914.8,3896.2,3896,3891.2,3913.2,3896
49:58.9,3915,3896.2,3896,3892,3912.8,3896
49:59.3,3915,3896,3896,3892.2,3912.8,3896
49:59.7,3915.2,3896.2,3896,3892.2,3912.8,3896
50:00.2,3914.6,3896.2,3896,3892.4,3913,3896
50:00.6,3915.2,3896.4,3896,3893,3912.4,3896
50:01.0,3915,3896.4,3896,3892.4,3913,3896
50:01.5,3915,3896.4,3896,3892.4,3912.8,3896
50:01.9,3914.8,3896.4,3896,3892.4,3912.8,3896
50:02.3,3915,3896.4,3896,3892.4,3913,3896
50:02.7,3915,3896.6,3896,3891.8,3913.4,3896
50:03.2,3915.6,3896.8,3896,3892.2,3913,3896
50:03.6,3915.6,3896.6,3896,3892.2,3912.8,3896
50:04.0,3915.6,3896.6,3896,3891.8,3913.6,3896
50:04.4,3915.4,3896.4,3896,3891.4,3914.6,3896
50:04.9,3915.6,3896.4,3896,3891.2,3913.4,3896
50:05.3,3915.4,3896.4,3896,3891,3913.6,3896
50:05.8,3915.2,3896.6,3896,3891,3914.2,3896
50:06.2,3915.4,3896.8,3896,3891.4,3914,3896
50:06.6,3915.6,3896.8,3896,3892,3913.4,3896
50:07.1,3915.6,3896.8,3896,3891.6,3914,3896
50:07.5,3915.8,3896.8,3896,3892,3914,3896
50:07.9,3915.8,3896.6,3896,3892,3913.6,3896
50:08.4,3915.6,3896.8,3896,3892.4,3913.2,3896
50:08.8,3915.2,3896.8,3896,3892.6,3913.2,3896
50:09.2,3915.4,3896.6,3896,3892.6,3913.2,3896
50:09.7,3915.6,3896.6,3896,3893,3913,3896
50:10.1,3915.4,3896.6,3896,3892.8,3913,3896
50:10.5,3915.4,3896.6,3896,3892.4,3913,3896
50:10.9,3915,3896.4,3896,3892.4,3913,3896
50:11.3,3915,3896.4,3896,3892.6,3913,3896
50:11.8,3915,3896.6,3896,3892.6,3913,3896
50:12.2,3915,3896.6,3896,3892.2,3913,3896
50:12.6,3915.8,3896.8,3896,3892.4,3913,3896
50:13.1,3916,3896.8,3896,3892.6,3913.2,3896
50:13.5,3915.4,3896.6,3896,3892.4,3913.8,3896
50:13.9,3915.6,3896.4,3896,3892.4,3914.2,3896
50:14.4,3915.2,3896.4,3896,3892.4,3914.4,3896
50:14.8,3915.6,3896.6,3896,3892.4,3914.8,3896
50:15.2,3915.6,3896.8,3896,3892.4,3914.8,3896
50:15.6,3915.6,3896.6,3896,3892.4,3914.6,3896
50:16.1,3916,3896.4,3896,3892.6,3914,3896
50:16.5,3915.8,3896.4,3896,3892.8,3914.2,3896
50:16.9,3915.8,3896.6,3896,3892.6,3914.2,3896
50:17.4,3916.2,3896.8,3896,3892.6,3913.6,3896
50:17.8,3916,3897,3896,3892.4,3913.2,3896
50:18.2,3916,3896.8,3896,3892.4,3912.8,3896
50:18.7,3915.8,3896.6,3896,3892.4,3912.6,3896
50:19.1,3915.6,3896.4,3896,3892,3913,3896
50:19.5,3915.8,3896.6,3896,3892.4,3913,3896
50:19.9,3915.8,3896.8,3896,3892.4,3913.4,3896
50:20.4,3915.8,3896.8,3896,3892,3913,3896
50:20.8,3915.8,3896.6,3896,3892,3913,3896
50:21.2,3915.6,3896.4,3896,3892,3913.4,3896
50:21.7,3915.6,3896.4,3896,3892.2,3913.6,3896
50:22.2,3915.8,3896.6,3896,3892.6,3913.6,3896
50:22.7,3916.2,3896.6,3896,3893,3913.4,3896
50:23.1,3916,3896.8,3896,3893,3913.2,3896
50:23.6,3916.2,3896.8,3896,3893,3912.8,3896
50:24.1,3916.2,3896.8,3896,3893,3912.8,3896
50:24.5,3916.2,3896.8,3896,3893,3913.4,3896
50:25.0,3916,3897,3896,3893.2,3913.4,3896
50:25.4,3916,3897,3896,3893.2,3913.2,3896
50:25.8,3916,3897,3896,3893.2,3913,3896
50:26.3,3916,3897,3896,3893.2,3913.4,3896
